id,device_id,temperature,humidity,outdoor_temperature,weather_condition,alert,timestamp,ldr_value,ldr_alert
144,ESP32_01,15.9375,68.0,12.6,Partly cloudy,0,2026-01-06 00:08:39.391506,,0
145,ESP32_01,16.25,68.0,12.6,Partly cloudy,0,2026-01-06 00:08:45.851634,,0
146,ESP32_01,17.375,68.0,12.6,Partly cloudy,0,2026-01-06 00:08:52.118910,,0
147,ESP32_01,18.0625,68.0,12.6,Partly cloudy,0,2026-01-06 00:08:58.380386,,0
148,ESP32_01,17.6875,68.0,12.6,Partly cloudy,0,2026-01-06 00:09:04.812486,,0
149,ESP32_01,17.5,68.0,12.6,Partly cloudy,0,2026-01-06 00:09:11.148348,,0
150,ESP32_01,17.375,68.0,12.6,Partly cloudy,0,2026-01-06 00:09:17.630678,,0
151,ESP32_01,17.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:09:23.907245,,0
152,ESP32_01,17.0625,67.0,12.6,Partly cloudy,0,2026-01-06 00:09:30.521372,,0
153,ESP32_01,17.0,66.0,12.6,Partly cloudy,0,2026-01-06 00:09:37.324442,,0
154,ESP32_01,16.9375,66.0,12.6,Partly cloudy,0,2026-01-06 00:09:43.795526,,0
155,ESP32_01,16.875,66.0,12.6,Partly cloudy,0,2026-01-06 00:09:50.030202,,0
156,ESP32_01,16.8125,65.0,12.6,Partly cloudy,0,2026-01-06 00:09:56.401106,,0
157,ESP32_01,16.6875,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:02.828424,,0
158,ESP32_01,16.6875,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:11.142336,,0
159,ESP32_01,16.5625,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:17.601564,,0
160,ESP32_01,16.5625,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:24.856185,,0
161,ESP32_01,16.5625,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:32.970098,,0
162,ESP32_01,16.4375,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:41.192101,,0
163,ESP32_01,16.375,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:49.144541,,0
164,ESP32_01,16.375,65.0,12.6,Partly cloudy,0,2026-01-06 00:10:57.747062,,0
165,ESP32_01,16.3125,65.0,12.6,Partly cloudy,0,2026-01-06 00:11:05.796559,,0
166,ESP32_01,16.3125,65.0,12.6,Partly cloudy,0,2026-01-06 00:11:12.258950,,0
167,ESP32_01,16.25,65.0,12.6,Partly cloudy,0,2026-01-06 00:11:18.593812,,0
168,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:11:24.874436,,0
169,ESP32_01,16.25,66.0,12.6,Partly cloudy,0,2026-01-06 00:11:31.114012,,0
170,ESP32_01,16.25,66.0,12.6,Partly cloudy,0,2026-01-06 00:11:37.676894,,0
171,ESP32_01,16.25,66.0,12.6,Partly cloudy,0,2026-01-06 00:11:43.982631,,0
172,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:11:50.401449,,0
173,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:11:56.654241,,0
174,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:02.912528,,0
175,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:09.260350,,0
176,ESP32_01,16.25,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:16.528340,,0
177,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:22.771669,,0
178,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:28.981212,,0
179,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:35.354671,,0
180,ESP32_01,16.1875,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:41.599246,,0
181,ESP32_01,16.125,66.0,12.6,Partly cloudy,0,2026-01-06 00:12:49.071311,,0
182,ESP32_01,16.1875,67.0,12.6,Partly cloudy,0,2026-01-06 00:12:55.422784,,0
183,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:02.611371,,0
184,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:09.066267,,0
185,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:15.394780,,0
186,ESP32_01,16.1875,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:21.631273,,0
187,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:28.202306,,0
188,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:34.432210,,0
189,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:40.895553,,0
190,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:47.246589,,0
191,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:53.590664,,0
192,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:13:59.847206,,0
193,ESP32_01,16.0625,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:06.187698,,0
194,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:12.441237,,0
195,ESP32_01,16.0625,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:18.668532,,0
196,ESP32_01,16.0625,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:24.908789,,0
197,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:31.476509,,0
198,ESP32_01,16.125,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:38.952736,,0
199,ESP32_01,16.0625,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:45.276249,,0
200,ESP32_01,16.0625,67.0,12.6,Partly cloudy,0,2026-01-06 00:14:51.648908,,0
201,ESP32_01,16.125,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:00.677916,,0
202,ESP32_01,16.0625,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:08.500231,,0
203,ESP32_01,16.125,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:15.016528,,0
204,ESP32_01,16.0625,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:21.456421,,0
205,ESP32_01,16.0625,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:27.774315,,0
206,ESP32_01,16.0625,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:34.036304,,0
207,ESP32_01,16.0625,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:40.520446,,0
208,ESP32_01,16.0625,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:47.048489,,0
209,ESP32_01,16.0,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:53.512603,,0
210,ESP32_01,16.0,67.0,12.5,Partly cloudy,0,2026-01-06 00:15:59.844837,,0
211,ESP32_01,16.0,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:06.514970,,0
212,ESP32_01,17.6875,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:13.544857,,0
213,ESP32_01,19.5,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:21.670961,,0
214,ESP32_01,20.8125,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:28.208148,,0
215,ESP32_01,20.25,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:34.707312,,0
216,ESP32_01,19.5625,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:41.001065,,0
217,ESP32_01,19.1875,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:47.571845,,0
218,ESP32_01,18.8125,67.0,12.5,Partly cloudy,0,2026-01-06 00:16:54.044948,,0
219,ESP32_01,18.5625,66.0,12.5,Partly cloudy,0,2026-01-06 00:17:00.252409,,0
220,ESP32_01,18.3125,65.0,12.5,Partly cloudy,0,2026-01-06 00:17:06.555327,,0
221,ESP32_01,18.0625,65.0,12.5,Partly cloudy,0,2026-01-06 00:17:13.192421,,0
222,ESP32_01,17.875,65.0,12.5,Partly cloudy,0,2026-01-06 00:17:19.533232,,0
223,ESP32_01,17.75,64.0,12.5,Partly cloudy,0,2026-01-06 00:17:25.877711,,0
224,ESP32_01,17.625,64.0,12.5,Partly cloudy,0,2026-01-06 00:17:32.309633,,0
225,ESP32_01,17.5,64.0,12.5,Partly cloudy,0,2026-01-06 00:17:38.776760,,0
226,ESP32_01,17.375,64.0,12.5,Partly cloudy,0,2026-01-06 00:17:45.226458,,0
227,ESP32_01,17.3125,64.0,12.5,Partly cloudy,0,2026-01-06 00:17:51.453212,,0
228,ESP32_01,17.3125,64.0,12.5,Partly cloudy,0,2026-01-06 00:17:57.721511,,0
229,ESP32_01,17.1875,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:04.059871,,0
230,ESP32_01,17.125,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:10.392680,,0
231,ESP32_01,17.0625,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:16.866321,,0
232,ESP32_01,17.0,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:23.211928,,0
233,ESP32_01,16.9375,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:29.584745,,0
234,ESP32_01,16.9375,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:36.190879,,0
235,ESP32_01,16.8125,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:42.446481,,0
236,ESP32_01,16.75,64.0,12.5,Partly cloudy,0,2026-01-06 00:18:48.804723,,0
237,ESP32_01,16.6875,65.0,12.5,Partly cloudy,0,2026-01-06 00:18:55.137678,,0
238,ESP32_01,16.6875,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:01.615823,,0
239,ESP32_01,16.625,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:08.047980,,0
240,ESP32_01,16.625,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:14.518239,,0
241,ESP32_01,16.625,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:20.975447,,0
242,ESP32_01,16.5625,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:27.422633,,0
243,ESP32_01,16.5,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:34.817998,,0
244,ESP32_01,16.5,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:41.956224,,0
245,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:48.189927,,0
246,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:19:55.051683,,0
247,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:20:01.385607,,0
248,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:20:09.414626,,0
249,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:20:16.034772,,0
250,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:20:23.049931,,0
251,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:20:31.291898,,0
252,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:20:38.690723,,0
253,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:20:46.081823,,0
254,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:20:53.528001,,0
255,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:20:59.780416,,0
256,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:06.237670,,0
257,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:12.486436,,0
258,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:18.699380,,0
259,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:25.173551,,0
260,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:31.414506,,0
261,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:37.650880,,0
262,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:44.126452,,0
263,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:50.674800,,0
264,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:21:57.097304,,0
265,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:22:03.774998,,0
266,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:22:10.447155,,0
267,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:22:16.677090,,0
268,ESP32_01,16.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:22:23.043286,,0
269,ESP32_01,16.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:21.346924,,0
270,ESP32_01,16.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:26.132115,,0
271,ESP32_01,16.0625,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:30.505250,,0
272,ESP32_01,16.1875,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:34.735422,,0
273,ESP32_01,16.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:39.035442,,0
274,ESP32_01,16.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:43.311272,,0
275,ESP32_01,16.0625,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:47.507626,,0
276,ESP32_01,16.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:51.856205,,0
277,ESP32_01,16.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:23:56.026013,,0
278,ESP32_01,16.75,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:00.212120,,0
279,ESP32_01,17.625,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:04.550688,,0
280,ESP32_01,18.4375,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:08.831849,,0
281,ESP32_01,19.125,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:13.015353,,0
282,ESP32_01,19.5625,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:17.253718,,0
283,ESP32_01,19.9375,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:21.428644,,0
284,ESP32_01,20.25,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:25.603845,,0
285,ESP32_01,20.5625,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:29.816647,,0
286,ESP32_01,20.8125,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:34.033488,,0
287,ESP32_01,20.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:24:38.602700,,0
288,ESP32_01,19.9375,65.0,12.5,Partly cloudy,1,2026-01-06 00:24:43.118378,,0
289,ESP32_01,19.5625,65.0,12.5,Partly cloudy,1,2026-01-06 00:24:47.508319,,0
290,ESP32_01,19.3125,64.0,12.5,Partly cloudy,1,2026-01-06 00:24:51.794941,,0
291,ESP32_01,19.0625,64.0,12.5,Partly cloudy,1,2026-01-06 00:24:56.163415,,0
292,ESP32_01,18.9375,63.0,12.5,Partly cloudy,1,2026-01-06 00:25:00.521366,,0
293,ESP32_01,18.75,63.0,12.5,Partly cloudy,1,2026-01-06 00:25:04.732105,,0
294,ESP32_01,18.625,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:09.225932,,0
295,ESP32_01,18.375,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:14.345147,,0
296,ESP32_01,18.25,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:19.350811,,0
297,ESP32_01,18.125,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:23.828447,,0
298,ESP32_01,18.0625,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:28.368844,,0
299,ESP32_01,17.875,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:32.880584,,0
300,ESP32_01,17.75,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:37.274648,,0
301,ESP32_01,17.75,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:41.393206,,0
302,ESP32_01,17.6875,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:46.187735,,0
303,ESP32_01,17.6875,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:50.466324,,0
304,ESP32_01,17.625,62.0,12.5,Partly cloudy,1,2026-01-06 00:25:55.737037,,0
305,ESP32_01,17.5,62.0,12.5,Partly cloudy,1,2026-01-06 00:26:00.941276,,0
306,ESP32_01,17.5,62.0,12.5,Partly cloudy,1,2026-01-06 00:26:05.255752,,0
307,ESP32_01,17.375,62.0,12.5,Partly cloudy,1,2026-01-06 00:26:14.252465,,0
308,ESP32_01,17.3125,62.0,12.5,Partly cloudy,1,2026-01-06 00:26:18.446232,,0
309,ESP32_01,17.3125,62.0,12.5,Partly cloudy,1,2026-01-06 00:26:23.785560,,0
310,ESP32_01,17.1875,63.0,12.5,Partly cloudy,1,2026-01-06 00:26:30.366478,,0
311,ESP32_01,17.0625,63.0,12.5,Partly cloudy,1,2026-01-06 00:26:35.571825,,0
312,ESP32_01,17.0625,63.0,12.5,Partly cloudy,1,2026-01-06 00:26:42.244027,,0
313,ESP32_01,16.875,63.0,12.5,Partly cloudy,0,2026-01-06 00:26:47.722227,,0
314,ESP32_01,16.8125,63.0,12.5,Partly cloudy,0,2026-01-06 00:26:52.050051,,0
315,ESP32_01,16.8125,63.0,12.5,Partly cloudy,0,2026-01-06 00:26:56.246572,,0
316,ESP32_01,16.875,63.0,12.5,Partly cloudy,0,2026-01-06 00:27:00.850619,,0
317,ESP32_01,16.8125,63.0,12.5,Partly cloudy,0,2026-01-06 00:27:06.660494,,0
318,ESP32_01,16.75,63.0,12.5,Partly cloudy,0,2026-01-06 00:27:12.132665,,0
319,ESP32_01,16.75,63.0,12.5,Partly cloudy,0,2026-01-06 00:27:16.523772,,0
320,ESP32_01,16.75,63.0,12.5,Partly cloudy,0,2026-01-06 00:27:20.716450,,0
321,ESP32_01,16.75,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:24.908214,,0
322,ESP32_01,16.75,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:29.318257,,0
323,ESP32_01,16.6875,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:33.806983,,0
324,ESP32_01,16.6875,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:38.018179,,0
325,ESP32_01,16.6875,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:45.525214,,0
326,ESP32_01,16.6875,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:49.922410,,0
327,ESP32_01,16.625,64.0,12.5,Partly cloudy,0,2026-01-06 00:27:54.395705,,0
328,ESP32_01,16.625,64.0,12.5,Partly cloudy,1,2026-01-06 00:27:58.601667,,0
329,ESP32_01,16.625,64.0,12.5,Partly cloudy,1,2026-01-06 00:28:03.129838,,0
330,ESP32_01,16.625,64.0,12.5,Partly cloudy,1,2026-01-06 00:28:07.713896,,0
331,ESP32_01,16.625,64.0,12.5,Partly cloudy,1,2026-01-06 00:28:12.125561,,0
332,ESP32_01,16.625,64.0,12.5,Partly cloudy,1,2026-01-06 00:28:16.342776,,0
333,ESP32_01,16.5625,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:20.598822,,0
334,ESP32_01,16.5625,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:24.812037,,0
335,ESP32_01,16.5625,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:29.106115,,0
336,ESP32_01,16.5625,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:33.729942,,0
337,ESP32_01,16.5625,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:38.017784,,0
338,ESP32_01,16.5,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:42.442206,,0
339,ESP32_01,16.5625,64.0,12.5,Partly cloudy,0,2026-01-06 00:28:46.624161,,0
340,ESP32_01,16.5,65.0,12.5,Partly cloudy,0,2026-01-06 00:28:51.021543,,0
341,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:28:55.385574,,0
342,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:28:59.615272,,0
343,ESP32_01,16.5,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:03.941764,,0
344,ESP32_01,16.5,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:08.171950,,0
345,ESP32_01,16.5,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:12.525559,,0
346,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:16.756442,,0
347,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:20.897764,,0
348,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:25.222686,,0
349,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:29.825941,,0
350,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:34.177254,,0
351,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:38.556656,,0
352,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:29:43.148439,,0
353,ESP32_01,16.4375,66.0,12.5,Partly cloudy,0,2026-01-06 00:29:47.345067,,0
354,ESP32_01,16.4375,66.0,12.5,Partly cloudy,0,2026-01-06 00:29:51.726395,,0
355,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:29:56.352487,,0
356,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:01.087278,,0
357,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:07.015196,,0
358,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:12.015779,,0
359,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:16.236972,,0
360,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:20.433175,,0
361,ESP32_01,16.4375,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:27.168753,,0
362,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:35.459187,,0
363,ESP32_01,16.375,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:39.227492,,0
364,ESP32_01,16.3125,66.0,12.5,Partly cloudy,0,2026-01-06 00:30:44.883695,,0
365,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:30:50.476881,,0
366,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:30:55.609241,,0
367,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:01.494254,,0
368,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:06.033453,,0
369,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:10.319392,,0
370,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:14.527587,,0
371,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:19.365784,,0
372,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:23.699230,,0
373,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:28.478337,,0
374,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:32.803573,,0
375,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:37.339064,,0
376,ESP32_01,16.4375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:42.252247,,0
377,ESP32_01,16.3125,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:46.466364,,0
378,ESP32_01,16.375,65.0,12.5,Partly cloudy,0,2026-01-06 00:31:50.698526,,0
379,ESP32_01,17.125,65.0,12.5,Partly cloudy,1,2026-01-06 00:31:55.006290,,0
380,ESP32_01,19.5625,65.0,12.5,Partly cloudy,1,2026-01-06 00:31:59.260541,,0
381,ESP32_01,20.375,65.0,12.5,Partly cloudy,1,2026-01-06 00:32:03.819445,,0
382,ESP32_01,20.875,65.0,12.5,Partly cloudy,1,2026-01-06 00:32:08.458946,,0
383,ESP32_01,21.125,65.0,12.5,Partly cloudy,1,2026-01-06 00:32:12.681170,,0
384,ESP32_01,21.25,65.0,12.5,Partly cloudy,1,2026-01-06 00:32:16.931329,,0
385,ESP32_01,21.4375,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:21.192412,,0
386,ESP32_01,20.75,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:25.410373,,0
387,ESP32_01,19.9375,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:29.956416,,0
388,ESP32_01,19.375,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:34.178628,,0
389,ESP32_01,18.9375,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:38.564453,,0
390,ESP32_01,18.5625,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:42.860457,,0
391,ESP32_01,18.3125,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:47.084453,,0
392,ESP32_01,18.125,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:51.566610,,0
393,ESP32_01,17.875,66.0,12.5,Partly cloudy,1,2026-01-06 00:32:56.049148,,0
394,ESP32_01,17.8125,66.0,12.5,Partly cloudy,1,2026-01-06 00:33:00.283365,,0
395,ESP32_01,17.625,66.0,12.5,Partly cloudy,1,2026-01-06 00:33:05.067145,,0
396,ESP32_01,17.5,66.0,12.5,Partly cloudy,1,2026-01-06 00:33:09.619809,,0
397,ESP32_01,17.3125,66.0,12.5,Partly cloudy,1,2026-01-06 00:33:14.107432,,0
398,ESP32_01,17.3125,66.0,12.5,Partly cloudy,1,2026-01-06 00:33:18.330820,,0
